id,home_type,offer,asking_price,building_age_max,bedrooms,bed_type_num,bathrooms,furnished,parking_spots,parking_type,locker_type,sqft_min,sqft_max,sqft,maintenance_fee,photo_count,pool,pets_permitted,has_locker,has_balcony,distance_to_dt
688235,Condo,Sale,949000,1,0.002224694104560623,2.1,0.002224694104560623,No,0,Underground,Owned,800,899,0,569.31,NA,None,Restrictions,TRUE,1,0.6635033795244949
688233,Condo,Sale,749000,2,0.001430615164520744,1.1,0.001430615164520744,No,0,Underground,None,600,699,643,439.84,NA,None,Restrictions,FALSE,1,1.455888305303517
688204,Condo,Sale,499000,3,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,524,483.43,39,None,Restrictions,TRUE,1,15.070059841816468
688218,Condo,Sale,688900,7,0.0012515644555694619,1.1,0.0025031289111389237,No,0.0025031289111389237,Underground,Owned,700,799,NA,624.97,24,None,Restrictions,TRUE,1,15.165702458703677
688146,Condo,Sale,618000,16,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Underground,None,700,799,725,626.67,39,None,Restrictions,FALSE,1,0.5731815011429656
688200,Condo,Sale,699000,13,0.002861230329041488,2,0.002861230329041488,No,0.001430615164520744,Owned,Owned,600,699,694,649.63,34,None,Restrictions,TRUE,1,14.701387401317245
688162,Condo,Sale,449900,46,0.001001001001001001,1,0.001001001001001001,No,0.001001001001001001,Underground,None,900,999,NA,496.46,20,None,Restrictions,FALSE,1,18.927827121218865
688160,Condo,Sale,479000,49,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Underground,Owned,900,999,NA,707.75,14,None,Restrictions,TRUE,1,10.146450084997808
688157,Condo,Sale,749880,44,0.0011117287381878821,2,0.0011117287381878821,No,0.0011117287381878821,Underground,Ensuite,1600,1799,NA,1251.05,21,None,No,TRUE,1,16.834662118371412
688107,Condo,Sale,1499000,3,0.001876172607879925,3,0.0012507817385866166,No,6.253908692933083e-4,Underground,Owned,1400,1599,1376,1448.13,35,None,Restrictions,TRUE,1,7.7717736472575965
688123,Condo,Sale,549900,4,0.001430615164520744,1.1,0.002861230329041488,No,0.001430615164520744,Underground,Owned,600,699,663,546.88,22,None,Restrictions,TRUE,1,10.971431502018332
687889,Condo,Sale,559800,16,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,None,600,699,683,454.36,24,None,Restrictions,FALSE,1,17.13580019284624
688093,Condo,Sale,1098000,5,0.0012515644555694619,1.1,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,719,697,14,None,Restrictions,TRUE,1,3.0186246177357705
687913,Condo,Sale,998800,38,0.0012507817385866166,2,0.0012507817385866166,No,6.253908692933083e-4,Underground,Exclusive,1400,1599,1413,1122.18,33,None,Restrictions,TRUE,0,2.342337585541679
687956,Condo,Sale,748000,3,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,802,637.93,22,None,Restrictions,TRUE,1,10.86724700205849
688092,Condo,Sale,999000,10,0.002002002002002002,2.1,0.002002002002002002,No,0.001001001001001001,Underground,None,900,999,985,905.42,19,None,Restrictions,FALSE,1,1.80871326307058
688090,Condo,Sale,1188000,13,0.0016680567139282735,2,0.0025020850708924102,No,8.340283569641367e-4,Underground,Owned,1000,1199,1100,865.61,14,None,Restrictions,TRUE,1,3.137962016188159
687986,Condo,Sale,950000,11,0.0016680567139282735,2.1,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,1087,947.88,30,None,Restrictions,TRUE,1,5.674518193819449
687985,Condo,Sale,434900,49,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Exclusive,600,699,627,567,26,None,Restrictions,TRUE,0,9.528235328780113
687928,Condo,Sale,528880,9,0.001669449081803005,1,0.001669449081803005,No,0,Underground,Owned,500,599,548,428.06,40,None,Restrictions,TRUE,1,3.2834157715696746
688045,Condo,Sale,499000,14,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Exclusive,800,899,827,597.6,11,None,Restrictions,TRUE,1,14.077192585993417
688068,Condo,Sale,499900,49,0.0025020850708924102,3,0.0016680567139282735,No,8.340283569641367e-4,Underground,Exclusive,1000,1199,1150,864.41,37,None,Restrictions,TRUE,1,10.276732407167268
688067,Condo,Sale,799995,7,0.002861230329041488,2,0.001430615164520744,No,0,NA,None,600,699,610,414.8,34,None,Restrictions,FALSE,1,0.8266831554418783
687999,Condo,Sale,579000,23,0.001430615164520744,1.1,0.001430615164520744,No,0,NA,None,600,699,NA,699,12,None,Restrictions,FALSE,0,1.3180068005305898
688058,Condo,Sale,489000,3,0.002004008016032064,1,0.002004008016032064,No,0,Underground,None,0,499,NA,275.52,26,None,Restrictions,FALSE,1,15.848966371336823
688056,Condo,Sale,699000,8,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,None,700,799,NA,637.84,27,None,Restrictions,FALSE,1,15.795002636392454
688042,Condo,Sale,529000,13,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,660,568.91,25,None,Restrictions,TRUE,1,20.873400747535555
688019,Condo,Sale,1045000,1,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,0,538.88,10,None,Restrictions,TRUE,1,0.6635033795244949
688015,Condo,Sale,499000,7,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,539,455.16,35,None,Restrictions,TRUE,1,13.801292185868625
688002,Condo,Sale,899000,31,0.0012507817385866166,2.1,0.0012507817385866166,No,0.0012507817385866166,Underground,Owned,1400,1599,1552,1243.91,40,None,Restrictions,TRUE,0,13.625183203450646
688003,Condo,Sale,689000,11,0.0012515644555694619,1.1,0.0012515644555694619,No,0,Underground,Owned,700,799,NA,521.67,40,None,Restrictions,TRUE,1,3.1101789606246992
688001,Condo,Sale,559000,1,0.00333889816360601,2,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,NA,506.61,25,None,No,TRUE,1,12.009147649376995
688000,Condo,Sale,949000,9,0.0011123470522803114,1.1,0.002224694104560623,No,0,Underground,Owned,800,899,NA,496.42,22,None,Restrictions,TRUE,1,1.7216329289882786
687998,Condo,Sale,699000,36,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Exclusive,800,899,NA,685.98,35,None,Restrictions,TRUE,1,2.7027663963174735
687987,Condo,Sale,1429800,45,0.0012507817385866166,2,0.0012507817385866166,No,6.253908692933083e-4,Underground,Exclusive,1400,1599,1434,1268.57,26,None,No,TRUE,1,1.125846766307371
687981,Condo,Sale,1399000,37,0.0010005002501250625,2.1,0.0010005002501250625,No,5.002501250625312e-4,Underground,Ensuite,1800,1999,1872,1372.25,30,None,No,TRUE,1,13.626772768152751
687964,Condo,Sale,689000,12,0.001669449081803005,1.1,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,565,410.18,29,None,Restrictions,TRUE,1,1.1150783047694266
687828,Condo,Sale,619000,12,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,595,466.54,15,None,Restrictions,TRUE,1,13.8659250398031
687949,Condo,Sale,888000,17,0.0016680567139282735,2,0.0016680567139282735,No,0.0025020850708924102,Underground,Owned,1000,1199,NA,850.29,28,None,Restrictions,TRUE,1,12.680887574244595
687947,Condo,Sale,549900,29,0.001430615164520744,1,0.001430615164520744,No,0,Underground,Ensuite,600,699,NA,745.47,15,None,Restrictions,TRUE,0,3.4286208384702155
687946,Condo,Sale,1195000,17,0.0016680567139282735,2,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,NA,1126.95,27,None,Restrictions,TRUE,1,5.212732891340379
687924,Condo,Sale,599000,3,0.001430615164520744,1.1,0.001430615164520744,No,0,NA,None,600,699,613,412.4,15,None,Restrictions,FALSE,1,7.332848427491101
687915,Condo,Sale,699000,18,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,None,900,999,903,739.26,40,None,Restrictions,FALSE,1,14.874265121069575
687917,Condo,Sale,468000,50,0.002144388849177984,3.1,0.0014295925661186562,No,7.147962830593281e-4,Underground,Owned,1200,1399,1350,725,15,None,Restrictions,TRUE,1,22.306046217422363
687905,Condo,Sale,998850,5,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,NA,649.88,35,None,Restrictions,TRUE,1,10.328633037463126
687883,Condo,Sale,599000,34,0.0012515644555694619,1,0.0012515644555694619,No,0.0012515644555694619,Underground,None,700,799,762,653.24,21,None,No,FALSE,0,1.6156920971090478
687826,Condo,Sale,599800,17,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,670,487.86,16,None,Restrictions,TRUE,1,13.826531327514388
687825,Condo,Sale,699800,17,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,970,740.33,19,None,Restrictions,TRUE,1,13.842573403742847
687799,Condo,Sale,599000,7,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,NA,574.24,11,None,Restrictions,TRUE,1,12.791343499649376
687594,Condo,Sale,488800,49,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Underground,None,900,999,762,638.49,18,None,Restrictions,FALSE,1,15.315537127960747
687231,Condo,Sale,1250000,16,0.0014295925661186562,2.1,0.0014295925661186562,No,7.147962830593281e-4,Underground,Owned,1200,1399,1220,847.96,22,None,Restrictions,TRUE,1,0.6352439769226392
687781,Condo,Sale,859900,13,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,823,576,21,None,Restrictions,TRUE,1,2.9524699586798033
687169,Condo,Sale,683000,13,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,None,600,699,688,518.76,25,None,Restrictions,FALSE,1,0.7411898565080132
687736,Condo,Sale,460000,49,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Underground,None,900,999,NA,741.45,16,None,Restrictions,FALSE,1,11.816707028182433
687376,Condo,Sale,629000,51,0.002144388849177984,3.1,0.0014295925661186562,No,7.147962830593281e-4,Underground,None,1200,1399,0,740.41,20,None,Restrictions,FALSE,1,14.620666556892429
687643,Condo,Sale,469999,22,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,953,1179.43,18,None,No,TRUE,0,20.757882017671477
687758,Condo,Sale,669000,3,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,622,530.1,30,None,Restrictions,TRUE,1,10.344779556784884
687474,Condo,Sale,529900,49,0.002144388849177984,3,0.0014295925661186562,No,0,NA,Ensuite,1200,1399,0,855.29,28,None,Restrictions,TRUE,1,11.816707028182433
687508,Condo,Sale,599000,5,0.001669449081803005,1,0.001669449081803005,No,0,Underground,Owned,500,599,500,393.17,15,None,Restrictions,TRUE,0,1.59365888210678
687724,Condo,Sale,784900,30,8.340283569641367e-4,1.1,8.340283569641367e-4,No,8.340283569641367e-4,Underground,Owned,1000,1199,1131,1123,24,None,No,TRUE,0,0.5035946232039381
687700,Condo,Sale,399900,43,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,None,900,999,0,726.51,NA,None,Restrictions,FALSE,1,12.815939332474745
687697,Condo,Sale,539900,1,0.00333889816360601,2,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,521,465.25,11,None,Restrictions,TRUE,1,12.009147649376995
687660,Condo,Sale,505000,0,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,None,600,699,636,392.11,10,None,Restrictions,FALSE,1,16.622934514587133
687659,Condo,Sale,749000,7,0.002861230329041488,2,0.001430615164520744,No,0,NA,Owned,600,699,679,552,20,None,Restrictions,TRUE,1,1.265696707163634
687285,Condo,Sale,599000,16,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Underground,Owned,700,799,733,646.55,31,None,Restrictions,TRUE,1,0.5731815011429656
687651,Condo,Sale,348800,1,NA,0.1,0.002004008016032064,No,0,Underground,Owned,0,499,NA,204.06,6,None,Restrictions,TRUE,1,6.432669304875339
687644,Condo,Sale,959999,1,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,NA,477,2,None,Restrictions,TRUE,1,10.298366613620049
687181,Condo,Sale,1249000,23,0.0014295925661186562,2,0.0014295925661186562,No,0.0014295925661186562,Underground,Exclusive,1200,1399,1222,1479.1,37,None,Restrictions,TRUE,1,5.088070617378024
687154,Condo,Sale,525000,6,0.0019230769230769232,1,0.0019230769230769232,No,0.0019230769230769232,Underground,Owned,520,520,520,398.57,27,Pool,NA,TRUE,0,3.871947919727924
688232,Condo,Sale,1288000,3,0.003003003003003003,3,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,970,883.17,17,None,Restrictions,TRUE,1,5.125887689064077
687586,Condo,Sale,764900,16,0.002002002002002002,2.1,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,929,817.58,22,None,Restrictions,TRUE,1,11.371017066636917
687595,Condo,Sale,980000,4,0.0012515644555694619,1.1,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,NA,1010.46,15,None,Restrictions,TRUE,1,3.0221540761759695
687499,Condo,Sale,1120000,11,0.0016680567139282735,2.1,0.0016680567139282735,No,8.340283569641367e-4,Underground,None,1000,1199,1016,1005.35,34,None,Restrictions,FALSE,1,0.7058144563003996
687316,Condo,Sale,629900,24,0.0028591851322373124,4,0.002144388849177984,No,0.0014295925661186562,Underground,Owned,1200,1399,1375,1315.32,40,None,Restrictions,TRUE,0,21.600759003504
687505,Condo,Sale,758888,14,0.0012515644555694619,1.1,0.0025031289111389237,No,0,Underground,Exclusive,700,799,764,687.33,20,None,Restrictions,TRUE,1,2.9423029248226884
687590,Condo,Sale,499999,10,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,655,650.42,36,None,Restrictions,TRUE,1,11.339811069937381
687582,Condo,Sale,799995,31,8.340283569641367e-4,1.1,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,1027,793.79,34,None,Restrictions,TRUE,0,0.5551745509129166
687115,Condo,Sale,699900,6,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,None,600,699,630,442.33,27,None,Restrictions,FALSE,1,3.1850018073834887
687522,Condo,Sale,808000,12,0.002224694104560623,2.1,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,NA,556.27,10,None,Restrictions,TRUE,1,0.8446889398213339
687796,Condo,Sale,859900,6,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Underground,Owned,700,799,757,617.88,25,None,Restrictions,TRUE,1,2.9049870183689643
687441,Condo,Sale,600000,6,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Ensuite,600,699,670,526.4,40,None,Restrictions,TRUE,1,13.88474930778193
687237,Condo,Sale,989000,14,0.002002002002002002,2.1,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,969,779.54,38,None,Restrictions,TRUE,1,6.990668518669471
687236,Condo,Sale,1199000,39,0.0012507817385866166,2,0.001876172607879925,No,6.253908692933083e-4,Underground,None,1400,1599,1428,1223.1,40,None,Restrictions,FALSE,1,3.435007579042032
687539,Condo,Sale,999000,11,0.0016680567139282735,2,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,1165,853.19,25,None,Restrictions,TRUE,1,2.390810386640689
687311,Condo,Sale,525000,7,0.0012515644555694619,1,0.0012515644555694619,No,0.0012515644555694619,Underground,Exclusive,700,799,735,611.57,20,None,Restrictions,TRUE,0,7.5821572462716516
687466,Condo,Sale,1095000,8,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,840,602.58,19,None,Restrictions,TRUE,1,2.7862509746587003
688118,Condo,Sale,425000,29,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Exclusive,600,699,NA,418.34,1,None,Restrictions,TRUE,0,26.463414397169434
687453,Condo,Sale,599000,18,0.001669449081803005,1,0.001669449081803005,No,0,Underground,None,500,599,NA,514.97,25,None,Restrictions,FALSE,0,0.6105001894765677
687232,Condo,Sale,799000,10,0.0025031289111389237,2,0.0025031289111389237,No,0,Underground,Owned,700,799,763,548,8,None,Restrictions,TRUE,1,0.7436376569605953
688099,Condo,Sale,649999,18,0.002224694104560623,2,0.002224694104560623,No,0.002224694104560623,Underground,Owned,800,899,831,787.26,36,None,Restrictions,TRUE,1,9.793329580559012
687198,Condo,Sale,538888,23,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Underground,Owned,700,799,793,689.15,11,None,Restrictions,TRUE,0,14.535811319013783
687309,Condo,Sale,785000,9,0.002224694104560623,2.1,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,845,737,38,None,Restrictions,TRUE,1,1.6119703776982202
687477,Condo,Sale,649900,4,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,747,521.11,34,None,Restrictions,TRUE,1,10.820787232572602
687542,Condo,Sale,629900,8,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,688,494.17,11,None,Restrictions,TRUE,1,12.032212662086383
687521,Condo,Sale,948000,18,0.0014295925661186562,2.1,0.0014295925661186562,No,7.147962830593281e-4,Underground,None,1200,1399,NA,983.35,33,None,Restrictions,FALSE,1,14.874265121069575
687387,Condo,Sale,915000,10,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,853,915.11,40,None,Restrictions,TRUE,1,2.959967481534163
687393,Condo,Sale,749000,1,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,NA,561.99,23,None,Restrictions,TRUE,1,13.81168605907245
687392,Condo,Sale,785000,20,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,None,800,899,NA,591.09,23,None,Restrictions,FALSE,1,14.082063856671274
687373,Condo,Sale,1029000,5,0.002224694104560623,2.1,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,821,707.04,28,None,Restrictions,TRUE,1,1.030549992286147
687214,Condo,Sale,699000,8,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,752,651,10,None,Restrictions,TRUE,1,15.795002636392454
687342,Condo,Sale,769000,45,0.002144388849177984,3,0.0014295925661186562,No,7.147962830593281e-4,Underground,None,1200,1399,NA,1178.73,15,None,Restrictions,FALSE,1,21.61416367938062
687323,Condo,Sale,949000,13,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,925,601,22,None,Restrictions,TRUE,1,0.8068250861523782
687322,Condo,Sale,599000,9,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Underground,Owned,700,799,660,562.31,16,None,Restrictions,TRUE,1,14.06801746270737
687916,Condo,Sale,449000,46,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Exclusive,600,699,NA,592.63,29,None,Restrictions,TRUE,1,16.654705912684232
687120,Condo,Sale,499000,7,0.001669449081803005,1,0.001669449081803005,No,0,Underground,Owned,500,599,585,308.51,25,None,Restrictions,TRUE,1,10.060534892321087
687318,Condo,Sale,549000,4,0.001669449081803005,1.1,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,575,419,24,None,Restrictions,TRUE,1,10.820787232572602
687292,Condo,Sale,719000,9,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,783,566.18,38,None,Restrictions,TRUE,1,16.3095881487571
687270,Condo,Sale,588000,9,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Exclusive,600,699,609,514.73,19,None,Restrictions,TRUE,1,10.822051589235654
687218,Condo,Sale,565500,14,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,854,766.53,17,None,Restrictions,TRUE,1,13.497544942074372
687122,Condo,Sale,550000,8,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,661,498.76,28,None,Restrictions,TRUE,1,15.59464273487405
687967,Condo,Sale,525000,6,0.001669449081803005,1,0.001669449081803005,No,0,Underground,Owned,500,599,520,398.57,NA,None,Restrictions,TRUE,0,3.871947919727924
687339,Condo,Sale,725000,11,0.001430615164520744,1.1,0.001430615164520744,No,0,Underground,Owned,600,699,624,510,6,None,Restrictions,TRUE,1,2.8799356026060017
687336,Condo,Sale,729000,8,0.002861230329041488,2.1,0.002861230329041488,No,0.001430615164520744,Underground,Owned,600,699,976,650,33,None,Restrictions,TRUE,1,12.032212662086383
687281,Condo,Sale,599000,14,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,None,600,699,641,524.18,20,None,Restrictions,FALSE,1,2.18111023439429
687279,Condo,Sale,685000,3,0.001430615164520744,1.1,0.001430615164520744,No,0,Underground,None,600,699,0,367.09,24,None,Restrictions,FALSE,1,7.658688416065124
687135,Condo,Sale,395000,99,0.0011123470522803114,1,0.0011123470522803114,No,0.0011123470522803114,Underground,Owned,800,899,NA,560.93,7,None,Restrictions,TRUE,0,8.31363145963994
687258,Condo,Sale,550000,12,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,None,600,699,632,419.2,8,None,Restrictions,FALSE,1,11.115698259881237
687254,Condo,Sale,1197000,18,0.0025020850708924102,3.1,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,1063,740.5,25,None,Restrictions,TRUE,1,15.341277553348371
687251,Condo,Sale,629900,3,0.0012515644555694619,1.1,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,589,441.98,20,None,Restrictions,TRUE,1,15.040343556888581
687197,Condo,Sale,465000,8,NA,0.1,0.002004008016032064,No,0,Underground,None,0,499,463,298.08,29,None,Restrictions,FALSE,1,1.608213641032227
687510,Condo,Sale,489900,43,0.0016680567139282735,2,0.0016680567139282735,No,8.340283569641367e-4,Underground,Ensuite,1000,1199,1203,871,37,None,Restrictions,TRUE,1,19.60393382749844
687325,Condo,Sale,799000,19,0.0016680567139282735,2,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,1059,921.19,20,None,Restrictions,TRUE,1,12.051407003475122
687206,Condo,Sale,549000,10,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,637,556.13,23,None,Restrictions,TRUE,1,9.173377796755334
687215,Condo,Sale,649900,11,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,604,571.35,19,None,Restrictions,TRUE,1,3.177816532510679
687899,Condo,Sale,499000,44,0.002144388849177984,3,0.0014295925661186562,No,7.147962830593281e-4,Underground,None,1200,1399,NA,853,1,None,No,FALSE,1,18.622751521434243
687208,Condo,Sale,799900,18,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,NA,675.79,19,None,Restrictions,TRUE,1,9.173581800335409
687199,Condo,Sale,549000,4,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,NA,484.75,14,None,Restrictions,TRUE,1,10.971431502018332
687603,Condo,Sale,399995,6,0.00333889816360601,2,0.001669449081803005,No,0,NA,None,500,599,595,477.73,21,None,Restrictions,FALSE,1,3.9898277299580975
687119,Condo,Sale,869000,0,0.001430615164520744,1.1,0.001430615164520744,No,0,NA,Owned,600,699,0,420.19,25,None,Restrictions,TRUE,1,1.4527162197735726
687182,Condo,Sale,628000,1,0.001669449081803005,1.1,0.001669449081803005,No,0,Underground,Owned,500,599,591,414.45,25,None,Restrictions,TRUE,1,9.996017338983389
687811,Condo,Sale,1295000,36,0.0010005002501250625,2,0.0010005002501250625,No,0.0010005002501250625,Underground,Owned,1800,1999,1801,1506.2,16,None,Restrictions,TRUE,1,15.054526725937261
687830,Condo,Sale,679999,23,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Underground,Owned,900,999,919,909.11,16,None,Restrictions,TRUE,1,14.459045169603554
687141,Condo,Sale,364900,50,0.0012515644555694619,1,0.0012515644555694619,No,0.0012515644555694619,Underground,None,700,799,842,522.57,21,None,Restrictions,FALSE,1,19.550093435399155
687121,Condo,Sale,929000,0,0.001430615164520744,1.1,0.001430615164520744,No,0.002861230329041488,Underground,Owned,600,699,570,541,40,None,Restrictions,TRUE,1,1.4422692115636313
687114,Condo,Sale,799900,11,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Underground,None,700,799,751,517.39,31,None,Restrictions,FALSE,1,1.3742134199069227
687138,Condo,Sale,549000,11,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Surface,Owned,700,799,700,516.48,16,None,Restrictions,TRUE,1,15.398742381199794
687329,Condo,Sale,799000,4,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,929,624.96,24,None,Restrictions,TRUE,1,10.820787232572602
687829,Condo,Sale,889000,1,0.0016680567139282735,2.1,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,1020,745.87,20,None,Restrictions,TRUE,1,15.804485110566905
687823,Condo,Sale,699000,5,0.001430615164520744,1.1,0.002861230329041488,No,0.001430615164520744,Underground,Owned,600,699,640,588.06,33,None,Restrictions,TRUE,1,3.796088524044811
687253,Condo,Sale,598888,6,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,645,511.98,39,None,Restrictions,TRUE,1,1.3598299481905527
687520,Condo,Sale,869000,2,0.001430615164520744,1.1,0.001430615164520744,No,0,NA,None,600,699,649,401.06,21,None,Restrictions,FALSE,0,0.642389194670305
686884,Condo,Sale,799000,3,0.0012515644555694619,1.1,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,795,623.66,33,None,Restrictions,TRUE,1,12.257044253822897
687060,Condo,Sale,799000,0,0.001430615164520744,1.1,0.002861230329041488,No,0.001430615164520744,Underground,None,600,699,NA,500,9,None,Restrictions,FALSE,1,2.5252019471658147
687023,Condo,Sale,659000,33,0.002224694104560623,2.1,0.0011123470522803114,No,0.0011123470522803114,Underground,Exclusive,800,899,868,734.16,24,None,Restrictions,TRUE,0,2.5002679733407813
687006,Condo,Sale,785000,5,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,695,663.99,38,None,Restrictions,TRUE,1,7.136559517400256
686942,Condo,Sale,499000,43,0.0025020850708924102,3,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,0,786.72,40,None,Restrictions,TRUE,1,17.700703666459905
687003,Condo,Sale,808000,9,0.0016680567139282735,2,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,NA,814.15,11,None,Restrictions,TRUE,1,14.09905447262501
686585,Condo,Sale,948000,6,0.002224694104560623,2,0.002224694104560623,No,0,Underground,None,800,899,823,650.69,23,None,No,FALSE,1,0.4312198680120257
686995,Condo,Sale,1250000,31,0.0011117287381878821,2.1,0.0016675931072818232,No,0.0011117287381878821,Underground,Owned,1600,1799,1614,1297.71,24,None,Restrictions,TRUE,0,13.625183203450646
686610,Condo,Sale,469000,16,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,None,500,599,635,533.14,24,None,Restrictions,FALSE,1,13.273827905108137
686606,Condo,Sale,499000,NA,0.001430615164520744,1,0.001430615164520744,No,0,Underground,None,600,699,680,430.02,38,None,Restrictions,FALSE,1,13.333338976452149
